year,month,month_name,date,state,municipality,offense_category_raw,offense_category_normalized,category_group,incident_count,incidents_per_100k,source,source_url,notes
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,25,8.41,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,21,7.06,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,24,8.07,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,26,8.74,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,27,9.08,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,29,9.75,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,32,10.76,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,27,9.08,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,27,9.08,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,22,7.40,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,23,7.73,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2025,6,June,2025-06-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,21,7.06,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2025,7,July,2025-07-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,24,8.07,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2025,8,August,2025-08-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,23,7.73,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2025,9,September,2025-09-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,24,8.07,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2025,10,October,2025-10-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,27,9.08,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2025,11,November,2025-11-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,27,9.08,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2025,12,December,2025-12-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,32,10.76,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2026,1,January,2026-01-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,31,10.42,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2026,2,February,2026-02-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,24,8.07,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2026,3,March,2026-03-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,23,7.73,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2026,4,April,2026-04-01,Jalisco,Puerto Vallarta,Robo a negocio con violencia,Business Robbery,Property Crime,22,7.40,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Commercial establishment robberies. Includes restaurants, stores, and hotels."
2022,1,January,2022-01-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,19,6.39,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2022,2,February,2022-02-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,20,6.73,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2022,3,March,2022-03-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,22,7.40,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2022,4,April,2022-04-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,20,6.73,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2022,5,May,2022-05-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,24,8.07,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2022,6,June,2022-06-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,21,7.06,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2022,7,July,2022-07-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,19,6.39,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2022,8,August,2022-08-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,21,7.06,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2022,9,September,2022-09-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,21,7.06,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2022,10,October,2022-10-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,24,8.07,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,25,8.41,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,24,8.07,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,24,8.07,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2023,2,February,2023-02-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,23,7.73,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2023,3,March,2023-03-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,22,7.40,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,24,8.07,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,20,6.73,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2023,6,June,2023-06-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,24,8.07,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,25,8.41,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,20,6.73,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,22,7.40,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,21,7.06,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2023,11,November,2023-11-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,26,8.74,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,28,9.42,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2024,1,January,2024-01-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,20,6.73,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Fraude,Fraud,Property Crime,23,7.73,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/acciones-y-programas/datos-abiertos-de-incidencia-delictiva,"Includes real estate fraud, rental scams, and digital fraud. Rising with online commerce."
